b'id',b'key',b'value',b'type' 
b'4068538847',b'city',b'Flensburg',b'addr'
b'4068538847',b'country',b'DE',b'addr'
b'4068538847',b'housenumber',b'31',b'addr'
b'4068538847',b'postcode',b'24937',b'addr'
b'4068538847',b'street',b'Friesische Stra\xc3\x9fe',b'addr'
b'4068538847',b'amenity',b'pub',b'addr'
b'4068538847',b'name',b'Alte Apotheke',b'addr'
b'4068538847',b'opening_hours',"b'Tu-Th 16:00-22:00; Fr, Sa 16:00+; Su,Mo off'",b'addr'
b'4069593691',b'bench',b'no',b'regular'
b'4069593691',b'bus',b'yes',b'regular'
b'4069593691',b'highway',b'bus_stop',b'regular'
b'4069593691',b'name',b'M\xc3\xbchlenfriedhof',b'regular'
b'4069593691',b'public_transport',b'platform',b'regular'
b'4069593691',b'ref_name',"b'Flensburg, M\xc3\xbchlenfriedhof'",b'regular'
b'4069593691',b'shelter',b'no',b'regular'
b'4069593691',b'wheelchair',b'yes',b'regular'
b'4069593721',b'emergency',b'fire_hydrant',b'regular'
b'4069593721',b'diameter',b'150',b'fire_hydrant'
b'4069593721',b'type',b'underground',b'fire_hydrant'
b'4069593731',b'emergency',b'fire_hydrant',b'regular'
b'4069593731',b'diameter',b'200',b'fire_hydrant'
b'4069593731',b'type',b'underground',b'fire_hydrant'
b'4069815266',b'amenity',b'cafe',b'regular'
b'4069815266',b'name',b'Idr\xc3\xa6ts Caf\xc3\xa9en',b'regular'
b'4069815596',b'emergency',b'fire_hydrant',b'regular'
b'4069815596',b'diameter',b'100',b'fire_hydrant'
b'4069815596',b'type',b'underground',b'fire_hydrant'
b'4069815606',b'entrance',b'yes',b'regular'
b'4069815646',b'entrance',b'yes',b'regular'
b'4069815716',b'emergency',b'fire_hydrant',b'regular'
b'4069815716',b'diameter',b'100',b'fire_hydrant'
b'4069815716',b'type',b'underground',b'fire_hydrant'
b'4069815726',b'emergency',b'fire_hydrant',b'regular'
b'4069815726',b'diameter',b'80',b'fire_hydrant'
b'4069815726',b'type',b'underground',b'fire_hydrant'
b'4095639626',b'amenity',b'bench',b'regular'
b'4095639636',b'amenity',b'bench',b'regular'
b'4111401884',b'city',b'Handewitt',b'addr'
b'4111401884',b'country',b'DE',b'addr'
b'4111401884',b'housenumber',b'80',b'addr'
b'4111401884',b'postcode',b'24976',b'addr'
b'4111401884',b'street',b'Europastra\xc3\x9fe',b'addr'
b'4111401884',b'suburb',b'Jarplund',b'addr'
b'4111401884',b'amenity',b'restaurant',b'addr'
b'4111401884',b'cuisine',b'italian;armenian',b'addr'
b'4111401884',b'name',"b""Anna's Restaurant""",b'addr'
b'4111401884',b'opening_hours',"b'Tu-Fr 11:30-14:00,17:30+; Sa,Su 17:30+; Mo off'",b'addr'
b'4111401884',b'phone',b'+49 461 979520',b'addr'
b'4111982089',b'city',b'Gl\xc3\xbccksburg',b'addr'
b'4111982089',b'country',b'DE',b'addr'
b'4111982089',b'housenumber',b'5',b'addr'
b'4111982089',b'postcode',b'24960',b'addr'
b'4111982089',b'street',b'Gildestra\xc3\x9fe',b'addr'
b'4111982089',b'name',b'Digikett',b'addr'
b'4111982089',b'office',b'company',b'addr'
b'4142566646',b'name',b'S3 Media',b'regular'
b'4142566646',b'office',b'company',b'regular'
b'4203802593',b'bus',b'yes',b'regular'
b'4203802593',b'highway',b'bus_stop',b'regular'
b'4203802593',b'name',b'F\xc3\xb6rsterstieg',b'regular'
b'4203802593',b'public_transport',b'platform',b'regular'
b'4213078025',b'leaf_type',b'broadleaved',b'regular'
b'4213078025',b'natural',b'tree',b'regular'
b'4236908620',b'noexit',b'yes',b'regular'
b'4242867104',b'entrance',b'yes',b'regular'
b'4262596067',b'name',"b""Elli's Nailstudio""",b'regular'
b'4262596067',b'shop',b'beauty',b'regular'
b'4262596077',b'entrance',b'yes',b'regular'
b'4263049529',b'city',b'Harrislee',b'addr'
b'4263049529',b'country',b'DE',b'addr'
b'4263049529',b'housenumber',b'81a',b'addr'
b'4263049529',b'postcode',b'24955',b'addr'
b'4263049529',b'street',b'S\xc3\xbcderstra\xc3\x9fe',b'addr'
b'4263049529',b'name',b'Karolines Wollst\xc3\xbcbchen',b'addr'
b'4263049529',b'shop',b'fabric',b'addr'
b'4284421161',b'name',"b""Lund's Gourmet Treff""",b'regular'
b'4284421161',b'shop',b'seafood',b'regular'
b'4287004709',b'highway',b'bus_stop',b'regular'
b'4287004709',b'name',b'Flensburg KTS',b'regular'
b'4288645958',b'entrance',b'yes',b'regular'
b'4291426083',b'city',b'Flensburg',b'addr'
b'4291426083',b'country',b'DE',b'addr'
b'4291426083',b'housenumber',b'2',b'addr'
b'4291426083',b'postcode',b'24937',b'addr'
b'4291426083',b'street',b'Nordstra\xc3\x9fe',b'addr'
b'4291426083',b'amenity',b'college',b'addr'
b'4291426083',b'name',b'Fachhochschule Flensburg',b'addr'
b'4310442611',b'entrance',b'yes',b'regular'
b'4310442621',b'entrance',b'yes',b'regular'
b'4314410624',b'bench',b'yes',b'regular'
b'4314410624',b'highway',b'bus_stop',b'regular'
b'4314410624',b'name',b'Gertrudenstra\xc3\x9fe',b'regular'
b'4314410624',b'public_transport',b'platform',b'regular'
b'4314410624',b'shelter',b'yes',b'regular'
b'4314410644',b'amenity',b'telephone',b'regular'
b'4314410644',b'operator',b'Deutsche Telekom AG',b'regular'
b'4314410664',b'bench',b'no',b'regular'
b'4314410664',b'bus',b'yes',b'regular'
b'4314410664',b'highway',b'bus_stop',b'regular'
b'4314410664',b'name',b'St.Franziskus Hospital',b'regular'
b'4314410664',b'public_transport',b'platform',b'regular'
b'4314410664',b'shelter',b'no',b'regular'
b'4326638059',b'amenity',b'car_sharing',b'regular'
b'4326638059',b'capacity',b'1',b'regular'
b'4326638059',b'name',b'CarSharing Station Campus',b'regular'
b'4326638059',b'network',b'cambio_stadtmobil',b'regular'
b'4326638059',b'operator',b'Cambio',b'regular'
b'4326638059',b'website',b'http://www.cambio-carsharing.de/cms/carsharing/de/1/cms_f2_55/stdws_info/stationen/station/2867.html#/stationdetails',b'regular'
b'4335229944',b'entrance',b'yes',b'regular'
b'4335229964',b'entrance',b'yes',b'regular'
b'4335633865',b'city',b'Flensburg',b'addr'
b'4335633865',b'country',b'DE',b'addr'
b'4335633865',b'housenumber',b'85',b'addr'
b'4335633865',b'postcode',b'24943',b'addr'
b'4335633865',b'street',b'Adelbyer Kirchenweg',b'addr'
b'4335633865',b'name',b'Sm\xc3\xb6rebr\xc3\xb6d-Hilfe e.V.',b'addr'
b'4335633865',b'shop',b'charity',b'addr'
b'4387190379',b'city',b'Flensburg',b'addr'
b'4387190379',b'country',b'DE',b'addr'
b'4387190379',b'housenumber',b'2',b'addr'
b'4387190379',b'postcode',b'24937',b'addr'
b'4387190379',b'street',b'Schiffbr\xc3\xbcckstra\xc3\x9fe',b'addr'
b'4387190379',b'name',b'GangArt',b'addr'
b'4387190379',b'shop',b'clothes',b'addr'
b'4398845901',b'city',b'Flensburg',b'addr'
b'4398845901',b'country',b'DE',b'addr'
b'4398845901',b'housenumber',b'71',b'addr'
b'4398845901',b'postcode',b'24937',b'addr'
b'4398845901',b'street',b'Gro\xc3\x9fe Stra\xc3\x9fe',b'addr'
b'4398845901',b'name',b'Tim Collins',b'addr'
b'4398845901',b'shop',b'clothes',b'addr'
b'4413229519',b'level',b'-1',b'regular'
b'4413229519',b'name',b'Obst Petersen',b'regular'
b'4413229519',b'shop',b'greengrocer',b'regular'
b'4427372873',b'leaf_type',b'broadleaved',b'regular'
b'4427372873',b'natural',b'tree',b'regular'
b'4427372873',b'de',b'Apfel',b'species'
b'4437942379',b'leaf_type',b'broadleaved',b'regular'
b'4437942379',b'natural',b'tree',b'regular'
b'4437948935',b'leaf_type',b'broadleaved',b'regular'
b'4437948935',b'natural',b'tree',b'regular'
b'4484141051',b'amenity',b'vending_machine',b'regular'
b'4484141051',b'DKK',b'yes',b'currency'
b'4484141051',b'coins',b'yes',b'payment'
b'4484141051',b'vending',b'parking_tickets',b'payment'
b'4589383885',b'bus',b'yes',b'regular'
b'4589383885',b'highway',b'bus_stop',b'regular'
b'4589383885',b'public_transport',b'platform',b'regular'
b'4589383885',b'shelter',b'yes',b'regular'
b'4642118569',b'bus',b'yes',b'regular'
b'4642118569',b'name',"b'Flensburg, Bahnhof/Serpentine'",b'regular'
b'4642118569',b'public_transport',b'stop_position',b'regular'
b'4642118581',b'bus',b'yes',b'regular'
b'4642118581',b'name',"b'Weding, Schulstra\xc3\x9fe'",b'regular'
b'4642118581',b'public_transport',b'stop_position',b'regular'
b'4671141744',b'city',b'H\xc3\xbcrup',b'addr'
b'4671141744',b'country',b'DE',b'addr'
b'4671141744',b'housenumber',b'25',b'addr'
b'4671141744',b'postcode',b'24975',b'addr'
b'4671141744',b'street',b'Hauptstra\xc3\x9fe',b'addr'
b'4671141744',b'alt_name',b'Ev.-Luth. Kindergarten H\xc3\xbcrup',b'addr'
b'4671141744',b'amenity',b'kindergarten',b'addr'
b'4671141744',b'name',b'Arche Noah',b'addr'
b'4693260159',b'city',b'Handewitt',b'addr'
b'4693260159',b'country',b'DE',b'addr'
b'4693260159',b'housenumber',b'5',b'addr'
b'4693260159',b'postcode',b'24976',b'addr'
b'4693260159',b'street',b'Zeisigweg',b'addr'
b'4693343069',b'city',b'Handewitt',b'addr'
b'4693343069',b'country',b'DE',b'addr'
b'4693343069',b'housenumber',b'2',b'addr'
b'4693343069',b'postcode',b'24976',b'addr'
b'4693343069',b'street',b'Ferdinand-Scheel-Ring',b'addr'
b'4693343079',b'city',b'Handewitt',b'addr'
b'4693343079',b'country',b'DE',b'addr'
b'4693343079',b'housenumber',b'20',b'addr'
b'4693343079',b'postcode',b'24976',b'addr'
b'4693343079',b'street',b'Ferdinand-Scheel-Ring',b'addr'
b'4693343870',b'city',b'Handewitt',b'addr'
b'4693343870',b'country',b'DE',b'addr'
b'4693343870',b'housenumber',b'19',b'addr'
b'4693343870',b'postcode',b'24976',b'addr'
b'4693343870',b'street',b'Ferdinand-Scheel-Ring',b'addr'
b'4693343880',b'city',b'Handewitt',b'addr'
b'4693343880',b'country',b'DE',b'addr'
b'4693343880',b'housenumber',b'31',b'addr'
b'4693343880',b'postcode',b'24976',b'addr'
b'4693343880',b'street',b'Ferdinand-Scheel-Ring',b'addr'
b'4693343891',b'city',b'Handewitt',b'addr'
b'4693343891',b'country',b'DE',b'addr'
b'4693343891',b'housenumber',b'8',b'addr'
b'4693343891',b'postcode',b'24976',b'addr'
b'4693343891',b'street',b'Tannenweg',b'addr'
b'4693343901',b'city',b'Handewitt',b'addr'
b'4693343901',b'country',b'DE',b'addr'
b'4693343901',b'housenumber',b'15',b'addr'
b'4693343901',b'postcode',b'24976',b'addr'
b'4693343901',b'street',b'Tannenweg',b'addr'
b'4693343913',b'city',b'Handewitt',b'addr'
b'4693343913',b'country',b'DE',b'addr'
b'4693343913',b'housenumber',b'8',b'addr'
b'4693343913',b'postcode',b'24976',b'addr'
b'4693343913',b'street',b'Dohlenweg',b'addr'
b'4693343989',b'city',b'Handewitt',b'addr'
b'4693343989',b'country',b'DE',b'addr'
b'4693343989',b'housenumber',b'2',b'addr'
b'4693343989',b'postcode',b'24976',b'addr'
b'4693343989',b'street',b'Waldweg',b'addr'
b'4693343999',b'city',b'Handewitt',b'addr'
b'4693343999',b'country',b'DE',b'addr'
b'4693343999',b'housenumber',b'10',b'addr'
b'4693343999',b'postcode',b'24976',b'addr'
b'4693343999',b'street',b'Tannenweg',b'addr'
b'4693344009',b'city',b'Handewitt',b'addr'
b'4693344009',b'country',b'DE',b'addr'
b'4693344009',b'housenumber',b'102',b'addr'
b'4693344009',b'postcode',b'24976',b'addr'
b'4693344009',b'street',b'Europastra\xc3\x9fe',b'addr'
b'4693344019',b'city',b'Handewitt',b'addr'
b'4693344019',b'country',b'DE',b'addr'
b'4693344019',b'housenumber',b'2',b'addr'
b'4693344019',b'postcode',b'24976',b'addr'
b'4693344019',b'street',b'Fasanenweg',b'addr'
b'4693692171',b'city',b'Handewitt',b'addr'
b'4693692171',b'country',b'DE',b'addr'
b'4693692171',b'housenumber',b'11',b'addr'
b'4693692171',b'postcode',b'24976',b'addr'
b'4693692171',b'street',b'Talweg',b'addr'
b'4693692181',b'city',b'Handewitt',b'addr'
b'4693692181',b'country',b'DE',b'addr'
b'4693692181',b'housenumber',b'53',b'addr'
b'4693692181',b'postcode',b'24976',b'addr'
b'4693692181',b'street',b'Ochsenweg',b'addr'
b'4693694491',b'city',b'Handewitt',b'addr'
b'4693694491',b'country',b'DE',b'addr'
b'4693694491',b'housenumber',b'26',b'addr'
b'4693694491',b'postcode',b'24976',b'addr'
b'4693694491',b'street',b'Jarplunder Weg',b'addr'
b'4693694501',b'city',b'Handewitt',b'addr'
b'4693694501',b'country',b'DE',b'addr'
b'4693694501',b'housenumber',b'31',b'addr'
b'4693694501',b'postcode',b'24976',b'addr'
b'4693694501',b'street',b'Jarplunder Weg',b'addr'
b'4693694511',b'city',b'Handewitt',b'addr'
b'4693694511',b'country',b'DE',b'addr'
b'4693694511',b'housenumber',b'3',b'addr'
b'4693694511',b'postcode',b'24976',b'addr'
b'4693694511',b'street',b'Gr\xc3\xbcner Weg',b'addr'
b'4705678452',b'buoy_special_purpose:colour',b'white',b'seamark'
b'4705678452',b'buoy_special_purpose:shape',b'spherical',b'seamark'
b'4705678452',b'type',b'buoy_special_purpose',b'seamark'
b'4705678462',b'buoy_special_purpose:colour',b'white',b'seamark'
b'4705678462',b'buoy_special_purpose:shape',b'spherical',b'seamark'
b'4705678462',b'type',b'buoy_special_purpose',b'seamark'
b'4705691601',b'buoy_special_purpose:colour',b'white',b'seamark'
b'4705691601',b'buoy_special_purpose:shape',b'spherical',b'seamark'
b'4705691601',b'type',b'buoy_special_purpose',b'seamark'
b'4758716817',b'amenity',b'telephone',b'regular'
b'4758716817',b'check_date',b'2017-03-22',b'regular'
b'4758716817',b'covered',b'booth',b'regular'
b'4758716817',b'internet_access',b'no',b'regular'
b'4758716817',b'operator',b'Deutsche Telekom',b'regular'
b'4758716817',b'coins',b'yes',b'payment'
b'4758716817',b'credit_cards',b'yes',b'payment'
b'4758716817',b'telephone_cards',b'yes',b'payment'
b'4786726777',b'emergency_telephone_code',b'112',b'regular'
b'4786726777',b'highway',b'emergency_access_point',b'regular'
b'4786726777',b'operator',b'Schleswig-Holsteinische Landesforsten',b'regular'
b'4786726777',b'ref',b'1222R02',b'regular'
b'4796874412',b'mooring:category',b'dolphin',b'seamark'
b'4796874412',b'type',b'mooring',b'seamark'
b'4809783949',b'entrance',b'yes',b'regular'
b'4813341367',b'city',b'Wees',b'addr'
b'4813341367',b'country',b'DE',b'addr'
b'4813341367',b'housenumber',b'18b',b'addr'
b'4813341367',b'postcode',b'24999',b'addr'
b'4813341367',b'street',b'Moorstra\xc3\x9fe',b'addr'
b'4813341377',b'city',b'Wees',b'addr'
b'4813341377',b'country',b'DE',b'addr'
b'4813341377',b'housenumber',b'16',b'addr'
b'4813341377',b'postcode',b'24999',b'addr'
b'4813341377',b'street',b'Schmiedehof',b'addr'
b'4813341387',b'city',b'Wees',b'addr'
b'4813341387',b'country',b'DE',b'addr'
b'4813341387',b'housenumber',b'6',b'addr'
b'4813341387',b'postcode',b'24999',b'addr'
b'4813341387',b'street',b'Schmiedehof',b'addr'
b'4813341397',b'city',b'Wees',b'addr'
b'4813341397',b'country',b'DE',b'addr'
b'4813341397',b'housenumber',b'7',b'addr'
b'4813341397',b'postcode',b'24999',b'addr'
b'4813341397',b'street',b'Kaschestra\xc3\x9fe',b'addr'
b'4813341407',b'city',b'Wees',b'addr'
b'4813341407',b'country',b'DE',b'addr'
b'4813341407',b'housenumber',b'10',b'addr'
b'4813341407',b'postcode',b'24999',b'addr'
b'4813341407',b'street',b'Birkhof',b'addr'
b'4813341417',b'city',b'Wees',b'addr'
b'4813341417',b'country',b'DE',b'addr'
b'4813341417',b'housenumber',b'35',b'addr'
b'4813341417',b'postcode',b'24999',b'addr'
b'4813341417',b'street',b'Birkhof',b'addr'
b'4813343327',b'city',b'Wees',b'addr'
b'4813343327',b'country',b'DE',b'addr'
b'4813343327',b'housenumber',b'17',b'addr'
b'4813343327',b'postcode',b'24999',b'addr'
b'4813343327',b'street',b'Birkhof',b'addr'
b'4813978482',b'city',b'Wees',b'addr'
b'4813978482',b'country',b'DE',b'addr'
b'4813978482',b'housenumber',b'5a',b'addr'
b'4813978482',b'postcode',b'24999',b'addr'
b'4813978482',b'street',b'Kolk',b'addr'
b'4876006729',b'city',b'Wees',b'addr'
b'4876006729',b'country',b'DE',b'addr'
b'4876006729',b'housenumber',b'18a',b'addr'
b'4876006729',b'postcode',b'24999',b'addr'
b'4876006729',b'street',b'Dorfstra\xc3\x9fe',b'addr'
b'4902104749',b'bus',b'yes',b'regular'
b'4902104749',b'fixme',b'position guessed',b'regular'
b'4902104749',b'highway',b'bus_stop',b'regular'
b'4902104749',b'name',b'Liebigstra\xc3\x9fe',b'regular'
b'4902104749',b'public_transport',b'platform',b'regular'
b'4902596635',b'bus',b'yes',b'regular'
b'4902596635',b'fixme',b'position guessed',b'regular'
b'4902596635',b'name',b'Flensburg Angelburger Stra\xc3\x9fe',b'regular'
b'4902596635',b'public_transport',b'stop_position',b'regular'
b'4966155610',b'emergency_telephone_code',b'112',b'regular'
b'4966155610',b'highway',b'emergency_access_point',b'regular'
b'4966155610',b'operator',b'Schleswig-Holsteinische Landesforsten',b'regular'
b'4966155610',b'ref',b'1222R04',b'regular'
b'4982240273',b'entrance',b'yes',b'regular'
b'4982240303',b'city',b'Flensburg',b'addr'
b'4982240303',b'country',b'DE',b'addr'
b'4982240303',b'housenumber',b'24',b'addr'
b'4982240303',b'postcode',b'24941',b'addr'
b'4982240303',b'street',b'Ochsenweg',b'addr'
b'4982240303',b'name',b'Autotechnik Uwe Dilsen',b'addr'
b'4982240303',b'phone',b'+49 461 91919',b'addr'
b'4982240303',b'shop',b'car_repair',b'addr'
b'4991169608',b'city',b'Flensburg',b'addr'
b'4991169608',b'country',b'DE',b'addr'
b'4991169608',b'housenumber',b'1',b'addr'
b'4991169608',b'postcode',b'24937',b'addr'
b'4991169608',b'street',b'Nordstra\xc3\x9fe',b'addr'
b'4991169608',b'name',b'Petersen-Ingenieure GmbH',b'addr'
b'4991169608',b'office',b'company',b'addr'
b'4991169608',b'phone',b'+49 461 144790',b'addr'
b'4991169608',b'website',b'www.petersen-ingenieure.de',b'addr'
b'5017117014',b'city',b'Flensburg',b'addr'
b'5017117014',b'country',b'DE',b'addr'
b'5017117014',b'housenumber',b'63',b'addr'
b'5017117014',b'postcode',b'24937',b'addr'
b'5017117014',b'street',b'Gro\xc3\x9fe Stra\xc3\x9fe',b'addr'
b'5017117014',b'email',b'info@rechtsanwalt-fl.de',b'addr'
b'5017117014',b'fax',b'+49 461 13410',b'addr'
b'5017117014',b'name',b'ADVOTEAM Flensburg',b'addr'
b'5017117014',b'office',b'lawyer',b'addr'
b'5017117014',b'opening_hours',"b'Mo-Th 09:00-12:00,15:00-17:00, Fr 09:00-12:00'",b'addr'
b'5017117014',b'phone',b'+49 461 13401',b'addr'
b'5017117014',b'website',b'http://rechtsanwalt-fl.de',b'addr'
b'5017117014',b'wheelchair',b'yes',b'addr'
b'5024376556',b'amenity',b'bench',b'regular'
b'5060560525',b'man_made',b'flagpole',b'regular'
b'5063476557',b'amenity',b'bench',b'regular'
b'5070967051',b'name',b'Seemannsheim',b'regular'
b'5070967051',b'tourism',b'hostel',b'planned'
b'5094809613',b'leisure',b'picnic_table',b'regular'
b'5180359586',b'amenity',b'atm',b'regular'
b'5180359586',b'name',b'Sparkasse',b'regular'
b'5200499797',b'amenity',b'charging_station',b'regular'
b'5200499797',b'capacity',b'?',b'regular'
b'5209752523',b'city',b'Flensburg',b'addr'
b'5209752523',b'country',b'DE',b'addr'
b'5209752523',b'housenumber',b'44',b'addr'
b'5209752523',b'postcode',b'24937',b'addr'
b'5209752523',b'street',b'Holm',b'addr'
b'5209752523',b'name',b'Brax',b'addr'
b'5209752523',b'shop',b'clothes',b'addr'
b'5238607758',b'amenity',b'pub',b'regular'
b'5238607758',b'name',b'Rockbar',b'regular'
b'5238607768',b'emergency',b'fire_hydrant',b'regular'
b'5238607768',b'diameter',b'150',b'fire_hydrant'
b'5238607768',b'type',b'underground',b'fire_hydrant'
b'5265687314',b'entrance',b'yes',b'regular'
b'5265689234',b'entrance',b'yes',b'regular'
b'5265689244',b'entrance',b'yes',b'regular'
b'5265689254',b'entrance',b'yes',b'regular'
b'5265689264',b'entrance',b'yes',b'regular'
b'5265689274',b'entrance',b'yes',b'regular'
